date,rarity,item_type,name,cost
2021-09-07,marvel,bundle,*Gamora (Bundle)*,2200
2021-09-07,marvel,glider,*Widowmaker*,800
2021-09-07,marvel,outfit,*Venom*,2000
2021-09-07,marvel,outfit,*Thanos*,1500
2021-09-07,marvel,emote,*Snap*,200
2021-09-07,marvel,emote,*Mighty Ant*,600
2021-09-07,marvel,pickaxe,*Toothpick*,800
2021-09-07,marvel,pickaxe,*Soulfire Chains*,1200
2021-09-07,marvel,pickaxe,*Widow's Fangs*,800
2021-09-07,marvel,bundle,*Daredevil (Bundle)*,2200
2021-09-07,marvel,outfit,*Shang-Chi*,1500
2021-09-07,marvel,glider,*Psi-Rider*,1200
2021-09-07,marvel,pickaxe,*The Godslayer*,800
2021-09-07,marvel,glider,*Dayflier*,1200
2021-09-07,marvel,pickaxe,*Guardian Axe*,500
2021-09-07,marvel,outfit,*Psylocke*,1500
2021-09-07,marvel,emote,*Scootin'*,500
2021-09-07,marvel,bundle,*Blade (Bundle)*,2300
2021-09-07,marvel,outfit,*Captain America*,2000
2021-09-07,marvel,pickaxe,*Probability Daggers*,800
2021-09-07,marvel,bundle,*Shang-Chi (Bundle)*,1800
2021-09-07,marvel,emote,*Daywalker's Kata*,300
2021-09-07,marvel,bundle,*Black Widow (Snow Suit) (Bundle)*,2200
2021-09-07,marvel,pickaxe,*Meaty Mallets*,800
2021-09-07,marvel,pickaxe,*Silver Surfer Pickaxe*,800
2021-09-07,marvel,wrap,*Skull Fire*,500
2021-09-07,marvel,glider,*Ghost Glider*,1200
2021-09-07,marvel,glider,*Silver Surfer's Surfboard*,800
2021-09-07,marvel,outfit,*Ravenpool*,1500
2021-09-07,marvel,glider,*Godslayer Glideboard*,800
2021-09-07,marvel,glider,*The Milano*,1200
2021-09-07,marvel,glider,*The Devil's Wings*,800
2021-09-07,marvel,pickaxe,*Blades of Brother Hand*,500
2021-09-07,marvel,outfit,*Black Widow (Snow Suit)*,1500
2021-09-07,marvel,pickaxe,*Psi-blade*,1200
2021-09-07,marvel,outfit,*Domino*,1500
2021-09-07,marvel,bundle,*Ghost Rider (Bundle)*,2600
2021-09-07,marvel,outfit,*Gamora*,1500
2021-09-07,marvel,pickaxe,*Hulk Smashers*,1200
2021-09-07,marvel,outfit,*Silver Surfer*,1500
2021-09-07,marvel,emote,*Chimichanga!*,300
2021-09-07,marvel,outfit,*Blade*,2000
2021-09-07,marvel,pickaxe,*Daredevil's Billy Clubs*,800
2021-09-07,marvel,emote,*Grand Salute*,300
2021-09-07,marvel,outfit,*Star-Lord Outfit*,1500
2021-09-07,marvel,bundle,*Deadpool Gear (Bundle)*,2000
2021-09-07,marvel,bundle,*Deadpool Mashups (Bundle)*,2000
2021-09-07,marvel,bundle,*X-Force Outfits (Bundle)*,3000
2021-09-07,marvel,bundle,*X-Force Gear (Bundle)*,2000
2021-09-07,marvel,bundle,*Star-Lord (Bundle)*,2500
2021-09-07,gaming_legends,outfit,*Master Chief*,1500
2021-09-07,gaming_legends,glider,*UNSC Pelican*,1200
2021-09-07,gaming_legends,emote,*Lil' Warthog*,500
2021-09-07,gaming_legends,bundle,*Master Chief (Bundle)*,2600
2021-09-07,gaming_legends,pickaxe,*Gravity Hammer*,800
2021-09-07,epic,bundle,*Mecha Morty (Bundle)*,2200
2021-09-07,epic,outfit,*Mecha Morty*,1500
2021-09-07,rare,wrap,*Look at Me!*,500
2021-09-07,rare,emote,*Get Schwifty*,500
2021-09-07,rare,pickaxe,*Space Snake*,800
2021-09-07,icon_series,emote,*In Da Party*,500
2021-09-07,icon_series,bundle,*J Balvin (Bundle)*,2400
2021-09-07,icon_series,glider,*Balvin Cruiser*,800
2021-09-07,icon_series,outfit,*J Balvin*,2000
2021-09-07,uncommon,pickaxe,*Scarlet Sai*,600
2021-09-07,uncommon,outfit,*Manic*,800
2021-09-07,epic,outfit,*Isabelle*,1500
2021-09-07,rare,pickaxe,*Astrolomaster's Staff*,800
2021-09-07,epic,outfit,*Bloom*,1600
2021-09-07,epic,outfit,*Kelsier*,1600
2021-09-07,rare,wrap,*Alien Peepers*,500
2021-09-07,uncommon,outfit,*B.R.U.T.E. Gunner*,800
2021-09-07,rare,outfit,*Swift*,1200
2021-09-07,icon_series,emote,*Build Up*,500
2021-09-07,uncommon,emote,*Sproing!*,200
2021-09-07,icon_series,emote,*Stuck*,500
2021-09-07,icon_series,emote,*It's Dynamite!*,800
2023-02-10,epic,outfit,*TD Titan*,1500
2023-02-10,rare,backpack,*Logo-a-go-go*,400
2023-02-10,epic,outfit,*Punt Paragon*,1500
2023-02-10,uncommon,glider,*Touchdown*,500
2023-02-10,uncommon,pickaxe,*Golden Pigskin*,500
2023-02-10,epic,outfit,*Blitz Brigade*,1500
2023-02-10,epic,bundle,*Ultimate Rush (Bundle)*,3500
2023-02-10,uncommon,emote,*Denied*,200
2023-02-10,epic,outfit,*Crossbar Crusher*,1500
2023-02-10,epic,outfit,*Snap Squad*,1500
2023-02-10,epic,bundle,*Extra Point (Bundle)*,3500
2023-02-10,epic,outfit,*Trench Runner*,1500
2023-02-10,rare,emote,*Spike It*,500
2023-02-10,epic,outfit,*Scrimmage Scrapper*,1500
2023-02-10,epic,outfit,*Red Zone Renegade*,1500
2023-02-10,epic,outfit,*Formation Fighter*,1500
2023-02-10,rare,pickaxe,*Upright Axe*,800
2023-02-10,rare,bundle,*Gridiron Greats (Bundle)*,1800
2023-02-10,epic,outfit,*Pass Rush Ranger*,1500
2023-02-10,uncommon,outfit,*Striped Soldier*,800
2023-02-10,uncommon,bundle,*Penalty Patrol (Bundle)*,2000
2023-02-10,uncommon,outfit,*Fair Play*,800
2023-02-10,uncommon,outfit,*Offense Overseer*,800
2023-02-10,uncommon,emote,*Penalty*,300
2023-02-10,uncommon,emote,*It's good!*,200
2023-02-10,uncommon,pickaxe,*First Downer*,500
2023-02-10,uncommon,bundle,*First and Ten (Bundle)*,800
2023-02-10,uncommon,emote,*Time Out*,200
2023-02-10,uncommon,outfit,*Whistle Warrior*,800
2023-02-10,uncommon,bundle,*Renegade Ref (Bundle)*,2000
2023-02-10,uncommon,outfit,*Offside Officer*,800
2023-02-10,uncommon,outfit,*Huddle Hero*,800
2023-02-10,uncommon,outfit,*Replay Ranger*,800
2023-02-10,uncommon,outfit,*Time-Out*,800
2023-02-10,uncommon,outfit,*End Zone Expert*,800
2023-02-10,uncommon,outfit,*Elite Linesman*,800
2023-02-10,icon_series,wrap,*Endzone Elite*,300
2023-02-10,icon_series,bundle,*Patrick Mahomes (Bundle)*,2300
2023-02-10,icon_series,emote,*Showtime*,200
2023-02-10,icon_series,outfit,*Mahomes Saucy Style*,1500
2023-02-10,icon_series,outfit,*Patrick Mahomes*,1800
2023-02-10,uncommon,pickaxe,*Utility Axe*,500
2023-02-10,rare,outfit,*Dream*,1200
2023-02-10,rare,outfit,*Scimitar*,1200
2023-02-10,rare,bundle,*Immortal Sands (Bundle)*,2000
2023-02-10,epic,glider,*Arcana*,1200
2023-02-10,rare,outfit,*Wrangler*,1200
2023-02-10,epic,pickaxe,*Astral Axe*,1200
2023-02-10,rare,outfit,*Rustler*,1200
2023-02-10,rare,wrap,*Emblem*,500
2023-02-10,rare,outfit,*Sandstorm*,1200
2023-02-10,uncommon,wrap,*Rustler Plaid*,300
2023-02-10,uncommon,pickaxe,*Spurred Swinger*,500
2023-02-10,rare,wrap,*Shard Break*,500
2023-02-10,epic,outfit,*Luminos*,1500
2023-02-10,rare,wrap,*Cosmos*,500
2023-02-10,rare,skydive,*Chrono*,400
2023-02-10,rare,pickaxe,*Squid Striker*,800
2023-02-10,uncommon,outfit,*Sunflower*,800
2023-02-10,rare,music,*Turn Up*,200
2023-02-10,rare,outfit,*Tech Ops*,1200
2023-02-10,rare,emote,*Praise The Tomato*,500
2023-02-10,rare,emote,*Lil' Carpet Ride*,500
2023-02-10,rare,emote,*Boosting Ki*,400
2023-02-10,rare,emote,*Charging Up*,400
2023-02-10,rare,glider,*Red Ribbon Army Aircraft*,800
2023-02-10,rare,pickaxe,*Gohan's Beast Axe*,800
2023-02-10,legendary,outfit,*Son Goku*,2000
2023-02-10,legendary,bundle,*Goku & Beerus (Bundle)*,2700
2023-02-10,epic,glider,*Shenron*,1200
2023-02-10,legendary,outfit,*Vegeta*,1800
2023-02-10,legendary,bundle,*Vegeta & Bulma (Bundle)*,2300
2023-02-10,legendary,outfit,*Piccolo*,1800
2023-02-10,rare,pickaxe,*Piccolo's Handheld House*,800
2023-02-10,legendary,outfit,*Son Gohan*,1800
2023-02-10,rare,glider,*Space Pod*,800
2023-02-10,epic,outfit,*Beerus*,1500
2023-02-10,rare,glider,*Capsule No. 576*,800
2023-02-10,rare,backpack,*Dragon Radar*,300
2023-02-10,rare,emote,*Fusion! Hah!!*,400
2023-02-10,rare,pickaxe,*Kamesennin's Staff*,600
2023-02-10,rare,bundle,*Dragon Ball Gear (Bundle)*,1800
2023-02-10,rare,outfit,*Bulma*,1200
2023-02-10,icon_series,emote,*Heart of a King*,500
2023-02-10,icon_series,emote,*The Dance LAROI*,500
2023-02-10,icon_series,outfit,*The Rogue LAROI*,2000
2023-02-10,icon_series,emote,*Stay Afloat*,300
2023-02-10,icon_series,music,*Stay*,200
2023-02-10,icon_series,outfit,*The Kid LAROI*,1500
2023-02-10,icon_series,wrap,*LAROI Free Style*,500
2023-02-10,epic,outfit,*Far Out Man*,1500
2023-02-10,rare,outfit,*Pinkie*,1200
2023-02-10,rare,outfit,*Cuddle King*,1200
2023-02-10,uncommon,wrap,*Hearts & Bullets*,300
2023-02-10,epic,emote,*Daydream*,800
2023-02-10,epic,outfit,*Dreamflower*,1500
2023-02-10,rare,wrap,*Hearty*,500
2023-02-10,rare,wrap,*Crushin'*,500
2023-02-10,rare,outfit,*Lovely*,1200
2023-02-10,uncommon,wrap,*Sweety Skull*,300
2023-02-10,rare,music,*Hooked On You*,200
2023-02-10,rare,outfit,*Skully*,1200
2023-02-10,rare,glider,*Spikey Jet*,800
2023-02-10,uncommon,pickaxe,*Mace of Hearts*,500
2023-02-10,epic,emote,*True Heart*,800
2023-02-10,uncommon,pickaxe,*Tricksy Axe*,500
2023-02-10,uncommon,emote,*Bloomin' Bouquet*,200
2023-02-10,rare,pickaxe,*Heavy Heart*,800
2023-02-10,rare,bundle,*Tess (Bundle)*,1800
2023-02-10,rare,glider,*Tie-dye Flyer*,800
2023-02-10,uncommon,pickaxe,*Drumbeat*,500
2023-02-10,rare,outfit,*Heartbreaker*,1200
2023-02-10,rare,emote,*Kiss Kiss*,500
2023-02-10,rare,outfit,*Queen of Hearts*,1200
2023-02-10,uncommon,outfit,*Bullseye*,800
2023-02-10,uncommon,outfit,*Ex*,800
2023-02-10,uncommon,wrap,*Regal Heart*,300
2023-02-10,rare,outfit,*Tess*,1200
2023-02-10,uncommon,pickaxe,*Chocollama*,500
2023-02-10,uncommon,outfit,*Crusher*,800
2022-08-09,uncommon,glider,*Chaos*,500
2022-08-09,uncommon,outfit,*Chill Count*,800
2022-08-09,uncommon,emote,*Party Hips*,200
2022-08-09,rare,pickaxe,*Starstruck Axe*,800
2022-08-09,uncommon,bundle,*Pgod's Locker (Bundle)*,1700
2022-08-09,rare,music,*Battle Breakers*,200
2022-08-09,epic,glider,*Assault Bomber*,1200
2022-08-09,rare,wrap,*Silver Flame*,500
2022-08-09,epic,outfit,*Kurohomura*,1500
2022-08-09,rare,outfit,*Razor*,1200
2022-08-09,legendary,outfit,*Raptor*,2000
2022-08-09,slurp,pickaxe,*Party Animal*,1500
2022-08-09,legendary,outfit,*Velocity*,2000
2022-08-09,rare,emote,*Knee Slapper*,500
2022-08-09,epic,wrap,*Tidal Wave*,700
2022-08-09,legendary,outfit,*Shogun*,2000
2022-08-09,uncommon,emote,*Page-Turner*,200
2022-08-09,epic,outfit,*Eco*,1500
2022-08-09,rare,wrap,*Gilded Glass*,500
2022-08-09,uncommon,outfit,*Headhunter Prime*,800
2022-08-09,uncommon,bundle,*Royale Originals (Bundle)*,2000
2022-08-09,uncommon,outfit,*Jonesy The First*,800
2022-08-09,uncommon,bundle,*Battle Classics (Bundle)*,2000
2022-08-09,uncommon,outfit,*Vintage Ramirez*,800
2022-08-09,uncommon,outfit,*Wildstreak One*,800
2022-08-09,uncommon,glider,*The O.G.*,500
2022-08-09,uncommon,outfit,*Vanguard Banshee*,800
2022-08-09,uncommon,outfit,*Original Renegade*,800
2022-08-09,uncommon,outfit,*Hawk Classic*,800
2022-08-09,uncommon,outfit,*Rookie Spitfire*,800
2022-08-09,marvel,glider,*The Milano*,1200
2022-08-09,marvel,bundle,*Daredevil (Bundle)*,2200
2022-08-09,marvel,outfit,*Venom*,2000
2022-08-09,marvel,bundle,*Black Widow (Snow Suit) (Bundle)*,2200
2022-08-09,marvel,emote,*Spidey Landing*,300
2022-08-09,marvel,glider,*Godslayer Glideboard*,800
2022-08-09,marvel,pickaxe,*Meaty Mallets*,800
2022-08-09,marvel,pickaxe,*Taut Slicer*,500
2022-08-09,marvel,pickaxe,*Soulfire Chains*,1200
2022-08-09,marvel,outfit,*Cable*,1500
2022-08-09,marvel,outfit,*Gamora*,1500
2022-08-09,marvel,outfit,*Black Widow (Snow Suit)*,1500
2022-08-09,marvel,pickaxe,*Web Slicer*,800
2022-08-09,marvel,pickaxe,*Guardian Axe*,500
2022-08-09,marvel,glider,*Widowmaker*,800
2022-08-09,marvel,emote,*Mighty Ant*,600
2022-08-09,marvel,outfit,*Ghost Rider*,1500
2022-08-09,marvel,glider,*Ghost Glider*,1200
2022-08-09,marvel,bundle,*Green Goblin (Bundle)*,2100
2022-08-09,marvel,glider,*Goblin Glider*,800
2022-08-09,marvel,pickaxe,*Pumpkin P'axe*,800
2022-08-09,marvel,outfit,*Green Goblin*,1500
2022-08-09,marvel,outfit,*Clint Barton*,1500
2022-08-09,marvel,bundle,*Hawkeye (Bundle)*,2400
2022-08-09,marvel,bundle,*Silver Surfer (Bundle)*,2200
2022-08-09,marvel,bundle,*Gamora (Bundle)*,2200
2022-08-09,marvel,glider,*Dragacorn*,1500
2022-08-09,marvel,bundle,*Deadpool Gear (Bundle)*,2000
2022-08-09,marvel,pickaxe,*Silver Surfer Pickaxe*,800
2022-08-09,marvel,bundle,*Nick Fury (Bundle)*,2000
2022-08-09,marvel,pickaxe,*The Godslayer*,800
2022-08-09,marvel,glider,*Silver Surfer's Surfboard*,800
2022-08-09,marvel,outfit,*Domino*,1500
2022-08-09,marvel,pickaxe,*Pickross Bow*,500
2022-08-09,marvel,emote,*Daywalker's Kata*,300
2022-08-09,marvel,pickaxe,*Director's Scythe*,800
2022-08-09,marvel,outfit,*Ravenpool*,1500
2022-08-09,marvel,bundle,*Deadpool Mashups (Bundle)*,2000
2022-08-09,marvel,pickaxe,*Toothpick*,800
2022-08-09,marvel,emote,*Arm the Pumpkin!*,200
2022-08-09,marvel,outfit,*Dark Phoenix*,1500
2022-08-09,marvel,pickaxe,*Probability Daggers*,800
2022-08-09,marvel,wrap,*Skull Fire*,500
2022-08-09,marvel,pickaxe,*Psi-blade*,1200
2022-08-09,marvel,bundle,*X-Force Gear (Bundle)*,2000
2022-08-09,marvel,pickaxe,*Daredevil's Billy Clubs*,800
2022-08-09,marvel,glider,*Aerial Archer*,800
2022-08-09,marvel,outfit,*Ant-Man*,1500
2022-08-09,marvel,outfit,*Psylocke*,1500
2022-08-09,marvel,bundle,*X-Force Outfits (Bundle)*,3000
2022-08-09,marvel,bundle,*Ant-Man (Bundle)*,2100
2022-08-09,marvel,pickaxe,*Blades of Brother Hand*,500
2022-08-09,marvel,bundle,*Spider-Man Zero (Bundle)*,1800
2022-08-09,marvel,emote,*Scootin'*,500
2022-08-09,marvel,bundle,*Shang-Chi (Bundle)*,1800
2022-08-09,marvel,outfit,*Kate Bishop*,1500
2022-08-09,marvel,outfit,*Thanos*,1500
2022-08-09,marvel,pickaxe,*Crescent Darts*,500
2022-08-09,marvel,outfit,*MJ (No Way Home)*,1500
2022-08-09,marvel,emote,*Chimichanga!*,300
2022-08-09,marvel,outfit,*Blade*,2000
2022-08-09,marvel,outfit,*Daredevil*,1500
2022-08-09,marvel,emote,*Snap*,200
2022-08-09,marvel,pickaxe,*Unstoppable Force*,800
2022-08-09,marvel,emote,*Dance Off*,500
2022-08-09,marvel,glider,*First-Strike Infiltration Glider*,800
2022-08-09,marvel,pickaxe,*No Way Homerun Hitter*,800
2022-08-09,marvel,glider,*The Devil's Wings*,800
2022-08-09,marvel,outfit,*Spider-Man (No Way Home)*,1500
2022-08-09,marvel,bundle,*No Way Home (Bundle)*,2300
2022-08-09,marvel,outfit,*Spider-Man Zero*,1500
2022-08-09,marvel,outfit,*Silver Surfer*,1500
2022-08-09,marvel,glider,*Psi-Rider*,1200
2022-08-09,marvel,pickaxe,*Hulk Smashers*,1200
2022-08-09,marvel,bundle,*Blade (Bundle)*,2300
2022-08-09,marvel,outfit,*Shang-Chi*,1500
2022-08-09,marvel,glider,*Dayflier*,1200
2022-08-09,marvel,outfit,*Star-Lord Outfit*,1500
2022-08-09,marvel,outfit,*Mary Jane Watson*,1500
2022-08-09,marvel,bundle,*Ghost Rider (Bundle)*,2600
2022-08-09,marvel,emote,*Rising Phoenix*,300
2022-08-09,marvel,outfit,*Nick Fury*,1500
2022-08-09,marvel,outfit,*Moon Knight*,1500
2022-08-09,marvel,outfit,*Cuddlepool*,1500
2022-08-09,marvel,wrap,*Dragon's Scale*,300
2022-08-09,marvel,pickaxe,*Widow's Fangs*,800
2022-08-09,marvel,emote,*Grand Salute*,300
2022-08-09,marvel,outfit,*Captain America*,2000
2022-08-09,marvel,bundle,*Gods of Thunder Pack (Bundle)*,2500
2020-01-23,legendary,outfit,*Tempest*,2000
2020-01-23,dark,glider,*Dark Glyph*,500
2020-01-23,dark,outfit,*Dark Bomber*,1200
2020-01-23,dark,pickaxe,*Thunder Crash*,1200
2020-01-23,epic,glider,*Storm Eye*,1200
2020-01-23,epic,pickaxe,*Storm Bolt*,1200
2020-01-23,rare,outfit,*Cryptic*,1200
2020-01-23,rare,wrap,*Enigma*,500
2020-01-23,rare,wrap,*Turbulent*,500
2020-01-23,uncommon,outfit,*Bolt*,800
2020-01-23,epic,outfit,*Jaeger*,1500
2020-01-23,epic,pickaxe,*Pick Squeak*,1500
2020-01-23,rare,emote,*Infectious*,500
2020-01-23,rare,pickaxe,*Gold Digger*,800
2020-01-23,uncommon,emote,*Cap Kick*,200
2020-01-23,uncommon,outfit,*Whiplash*,800
2019-03-27,legendary,outfit,*Dark Vanguard*,2000
2019-03-27,legendary,outfit,*Wukong*,2000
2019-03-27,epic,glider,*Deep Space Lander*,1200
2019-03-27,epic,glider,*Extra Cheese*,1200
2019-03-27,epic,glider,*Orbital Shuttle*,1200
2019-03-27,epic,outfit,*Tomatohead*,1500
2019-03-27,epic,pickaxe,*Jingu Bang*,1200
2019-03-27,rare,pickaxe,*Axeroni*,800
2019-03-27,epic,emote,*Llamacadabra*,800
2019-03-27,rare,glider,*Prismatic*,800
2019-03-27,rare,outfit,*Mayhem*,1200
2019-03-27,rare,pickaxe,*Studded Axe*,800
2019-03-27,uncommon,emote,*Jubilation*,200
2019-03-27,uncommon,outfit,*Liteshow*,800
2020-11-23,marvel,bundle,*Black Widow (Snow Suit) (Bundle)*,2200
2020-11-23,marvel,bundle,*Blade (Bundle)*,2300
2020-11-23,marvel,bundle,*Daredevil (Bundle)*,2200
2020-11-23,marvel,bundle,*Ghost Rider (Bundle)*,2600
2020-11-23,marvel,bundle,*Silver Surfer (Bundle)*,2200
2020-11-23,marvel,emote,*Chimichanga!*,300
2020-11-23,marvel,emote,*Daywalker's Kata*,300
2020-11-23,marvel,emote,*Grand Salute*,300
2020-11-23,marvel,emote,*Scootin'*,500
2020-11-23,marvel,emote,*Snap*,200
2020-11-23,marvel,glider,*Dayflier*,1200
2020-11-23,marvel,glider,*Dragacorn*,1500
2020-11-23,marvel,glider,*Ghost Glider*,1200
2020-11-23,marvel,glider,*Psi-Rider*,1200
2020-11-23,marvel,glider,*Silver Surfer's Surfboard*,800
2020-11-23,marvel,glider,*The Devil's Wings*,800
2020-11-23,marvel,glider,*Widowmaker*,800
2020-11-23,marvel,outfit,*Black Widow (Snow Suit)*,1500
2020-11-23,marvel,outfit,*Blade*,2000
2020-11-23,marvel,outfit,*Cable*,1500
2020-11-23,marvel,outfit,*Captain America*,2000
2020-11-23,marvel,outfit,*Cuddlepool*,1500
2020-11-23,marvel,outfit,*Daredevil*,1500
2020-11-23,marvel,outfit,*Domino*,1500
2020-11-23,marvel,outfit,*Ghost Rider*,1500
2020-11-23,marvel,outfit,*Psylocke*,1500
2020-11-23,marvel,outfit,*Ravenpool*,1500
2020-11-23,marvel,outfit,*Silver Surfer*,1500
2020-11-23,marvel,outfit,*Venom*,2000
2020-11-23,marvel,pickaxe,*Daredevil's Billy Clubs*,800
2020-11-23,marvel,pickaxe,*Hulk Smashers*,1200
2020-11-23,marvel,pickaxe,*Meaty Mallets*,800
2020-11-23,marvel,pickaxe,*Psi-blade*,1200
2020-11-23,marvel,pickaxe,*Silver Surfer Pickaxe*,800
2020-11-23,marvel,pickaxe,*Soulfire Chains*,1200
2020-11-23,marvel,pickaxe,*Unstoppable Force*,800
2020-11-23,marvel,pickaxe,*Widow's Fangs*,800
2020-11-23,marvel,wrap,*Skull Fire*,500
2020-11-23,epic,emote,*True Heart*,800
2020-11-23,epic,outfit,*Mogul Master (CAN)*,1500
2020-11-23,rare,outfit,*Bushranger*,1200
2020-11-23,rare,outfit,*Heart-Stopper*,1200
2020-11-23,rare,outfit,*Pitstop*,1200
2020-11-23,rare,outfit,*Storm Racer*,1200
2020-11-23,rare,pickaxe,*Hi-Octane*,800
2020-11-23,rare,pickaxe,*Honey Hitters*,800
2020-11-23,uncommon,glider,*Sky Stripe*,500
2020-11-23,uncommon,pickaxe,*Driver*,500
2020-11-23,legendary,outfit,*Fate*,2000
2020-11-23,epic,emote,*Disco Fever*,800
2020-11-23,rare,emote,*Clean Groove*,500
2020-11-23,uncommon,emote,*Take 14*,200
2020-11-23,uncommon,outfit,*Renegade*,800
2020-11-23,uncommon,wrap,*Half-Tone Hero*,300
2022-06-17,marvel,bundle,*Spider-Man Zero (Bundle)*,1800
2022-06-17,marvel,pickaxe,*Web Slicer*,800
2022-06-17,marvel,emote,*Spidey Landing*,300
2022-06-17,marvel,outfit,*Spider-Man Zero*,1500
2022-06-17,epic,glider,*Shadow Puppet*,1200
2022-06-17,epic,outfit,*Hacivat*,1500
2022-06-17,uncommon,outfit,*Red Jade*,800
2022-06-17,uncommon,pickaxe,*Stake & Stalker*,500
2022-06-17,uncommon,outfit,*Hard Charger*,800
2022-06-17,uncommon,backpack,*Motocase*,200
2022-06-17,epic,bundle,*Hacivat (Bundle)*,2000
2022-06-17,rare,glider,*Stunt Cycle*,800
2022-06-17,uncommon,pickaxe,*Tree Splitter*,500
2022-06-17,rare,outfit,*Victoria Saint*,1200
2022-06-17,uncommon,outfit,*Renegade*,800
2022-06-17,rare,emote,*Wiggle*,500
2022-06-17,rare,emote,*Drum Major*,500
2022-06-17,uncommon,emote,*Hot Stuff*,200
2022-06-17,uncommon,emote,*Jumbo Popcorn*,200
2022-06-17,rare,outfit,*Biz*,1200
2022-06-17,uncommon,wrap,*Wild Rainbow*,0
2022-06-17,uncommon,emote,*Take a 'bow*,0
2022-06-17,uncommon,spray,*Vibrant Heart*,0
2022-06-17,uncommon,spray,*Vibrant Llama*,0
2022-06-17,uncommon,spray,*Vibrant Boogie*,0
2022-06-17,uncommon,spray,*Vibrant Star*,0
2022-06-17,uncommon,pickaxe,*Twinblades*,500
2022-06-17,epic,outfit,*Paul Atreides*,1500
2022-06-17,rare,glider,*Ornithopter*,800
2022-06-17,uncommon,emote,*Sand Walk*,200
2022-06-17,rare,pickaxe,*Maker Hooks*,800
2022-06-17,epic,outfit,*Chani*,1500
2022-06-17,epic,bundle,*Dune (Bundle)*,2000
2022-06-17,rare,bundle,*Dune Gear (Bundle)*,1500
2022-12-23,star_wars,bundle,*Luke Skywalker (Bundle)*,2400
2022-12-23,star_wars,pickaxe,*Slugthrower Rifle*,500
2022-12-23,star_wars,outfit,*Han Solo*,1500
2022-12-23,star_wars,outfit,*Leia Organa*,1500
2022-12-23,star_wars,bundle,*Han Solo & Leia Organa (Bundle)*,2500
2022-12-23,star_wars,pickaxe,*Electrostaff*,500
2022-12-23,star_wars,pickaxe,*Vibro-staff*,500
2022-12-23,star_wars,emote,*Lil' Speeder Bike*,500
2022-12-23,star_wars,glider,*X-34 Landspeeder*,1200
2022-12-23,star_wars,outfit,*Luke Skywalker*,1500
2022-12-23,rare,outfit,*Haze*,1200
2022-12-23,rare,pickaxe,*Grafitaxe*,800
2022-12-23,rare,outfit,*Remi*,1200
2022-12-23,rare,wrap,*Grimules*,500
2022-12-23,rare,pickaxe,*Wicked Axe*,800
2022-12-23,epic,outfit,*Grimey*,1500
2022-12-23,epic,bundle,*Marked Man (Bundle)*,2300
2022-12-23,uncommon,pickaxe,*Starshot*,500
2022-12-23,rare,glider,*Drip Dropper*,800
2022-12-23,uncommon,outfit,*Scarlet Defender*,800
2022-12-23,rare,pickaxe,*Cliffhanger*,800
2022-12-23,epic,outfit,*Eco*,1500
2022-12-23,icon_series,emote,*Frolic*,500
2022-12-23,icon_series,emote,*Blinding Lights*,500
2022-12-23,uncommon,emote,*Fort Knighted*,300
2022-12-23,epic,outfit,*Katsuki Bakugo*,1500
2022-12-23,legendary,outfit,*All Might*,2000
2022-12-23,rare,pickaxe,*Blackwhip Axe*,800
2022-12-23,epic,outfit,*Izuku Midoriya*,1600
2022-12-23,uncommon,emote,*Symbol of Peace*,300
2022-12-23,rare,pickaxe,*Uravity Smasher*,800
2022-12-23,uncommon,emote,*Hero Analysis*,300
2022-12-23,epic,outfit,*Ochaco Uraraka*,1500
2022-12-23,rare,pickaxe,*Cluster Buster*,800
2022-12-23,uncommon,pickaxe,*All Smite*,500
2022-12-23,icon_series,pickaxe,*MrBeast Smasher*,500
2022-12-23,icon_series,pickaxe,*Beast Claw*,800
2022-12-23,icon_series,outfit,*MrBeast*,1200
2022-12-23,icon_series,wrap,*Beast Backdrop*,300
2022-12-23,icon_series,emote,*Beast Blastin'*,400
2022-12-23,icon_series,outfit,*MrBeast6000*,1500
2022-12-23,icon_series,glider,*Wrapped and Revved*,800
2022-12-23,epic,outfit,*Rick Grimes*,1500
2022-12-23,epic,outfit,*Daryl Dixon*,1800
2022-12-23,rare,glider,*Crashing Satellite*,800
2022-12-23,uncommon,pickaxe,*Walker Club*,500
2022-12-23,epic,bundle,*Rick Grimes (Bundle)*,1900
2022-12-23,epic,outfit,*Michonne*,1800
2022-12-23,epic,bundle,*Survivors in Arms (Bundle)*,2500
2022-12-23,icon_series,wrap,*The Blue A*,500
2022-12-23,icon_series,outfit,*SypherPK*,1800
2022-12-23,icon_series,pickaxe,*Staff of Control*,800
2022-12-23,icon_series,emote,*PWR Punch*,300
2022-12-23,icon_series,emote,*Bounce Berry*,300
2022-12-23,icon_series,pickaxe,*PWR Slicers*,1200
2022-12-23,rare,music,*Winner's Circle*,200
2022-12-23,icon_series,bundle,*Ali-A (Bundle)*,2400
2022-12-23,icon_series,bundle,*TheGrefg (Bundle)*,1800
2022-12-23,icon_series,emote,*The Pollo Dance*,300
2022-12-23,icon_series,outfit,*Lachlan*,1500
2022-12-23,icon_series,pickaxe,*Dual Katanas*,800
2022-12-23,icon_series,outfit,*TheGrefg*,1500
2022-12-23,icon_series,emote,*Bring it around*,300
2022-12-23,icon_series,pickaxe,*Ol' Mate Sledgy*,800
2022-12-23,icon_series,outfit,*Ninja*,1500
